-0.237000	0.890332	1.009388
-0.236000	0.890760	1.009309
-0.235000	0.891188	1.009230
-0.234000	0.891616	1.009151
-0.233000	0.892045	1.009073
-0.232000	0.892474	1.008995
-0.231000	0.892903	1.008917
-0.230000	0.893332	1.008840
-0.229000	0.893762	1.008763
-0.228000	0.894192	1.008687
-0.227000	0.894622	1.008610
-0.226000	0.895053	1.008534
-0.225000	0.895483	1.008459
-0.224000	0.895915	1.008384
-0.223000	0.896346	1.008309
-0.222000	0.896778	1.008234
-0.221000	0.897210	1.008160
-0.220000	0.897642	1.008086
-0.219000	0.898074	1.008013
-0.218000	0.898507	1.007940
-0.217000	0.898940	1.007867
-0.216000	0.899374	1.007794
-0.215000	0.899807	1.007722
-0.214000	0.900241	1.007650
-0.213000	0.900675	1.007579
-0.212000	0.901110	1.007508
-0.211000	0.901545	1.007437
-0.210000	0.901980	1.007366
-0.209000	0.902415	1.007296
-0.208000	0.902851	1.007226
-0.207000	0.903287	1.007157
-0.206000	0.903723	1.007088
-0.205000	0.904159	1.007019
-0.204000	0.904596	1.006950
-0.203000	0.905033	1.006882
-0.202000	0.905471	1.006815
-0.201000	0.905908	1.006747
-0.200000	0.906346	1.006680
-0.199000	0.906784	1.006613
-0.198000	0.907223	1.006547
-0.197000	0.907662	1.006481
-0.196000	0.908101	1.006415
-0.195000	0.908540	1.006350
-0.194000	0.908980	1.006284
-0.193000	0.909420	1.006220
-0.192000	0.909860	1.006155
-0.191000	0.910301	1.006091
-0.190000	0.910741	1.006028
-0.189000	0.911183	1.005964
-0.188000	0.911624	1.005901
-0.187000	0.912066	1.005838
-0.186000	0.912508	1.005776
-0.185000	0.912950	1.005714
-0.184000	0.913392	1.005652
-0.183000	0.913835	1.005591
-0.182000	0.914278	1.005530
-0.181000	0.914722	1.005469
-0.180000	0.915165	1.005409
-0.179000	0.915610	1.005349
-0.178000	0.916054	1.005289
-0.177000	0.916498	1.005230
-0.176000	0.916943	1.005171
-0.175000	0.917388	1.005112
-0.174000	0.917834	1.005054
-0.173000	0.918280	1.004996
-0.172000	0.918726	1.004938
-0.171000	0.919172	1.004881
-0.170000	0.919619	1.004824
-0.169000	0.920066	1.004767
-0.168000	0.920513	1.004711
-0.167000	0.920960	1.004655
-0.166000	0.921408	1.004599
-0.165000	0.921856	1.004544
-0.164000	0.922305	1.004489
-0.163000	0.922753	1.004434
-0.162000	0.923202	1.004380
-0.161000	0.923652	1.004326
-0.160000	0.924101	1.004272
-0.159000	0.924551	1.004219
-0.158000	0.925001	1.004166
-0.157000	0.925452	1.004113
-0.156000	0.925903	1.004061
-0.155000	0.926354	1.004009
-0.154000	0.926805	1.003957
-0.153000	0.927257	1.003906
-0.152000	0.927709	1.003855
-0.151000	0.928161	1.003805
-0.150000	0.928613	1.003754
-0.149000	0.929066	1.003704
-0.148000	0.929519	1.003655
-0.147000	0.929973	1.003605
-0.146000	0.930427	1.003556
-0.145000	0.930881	1.003508
-0.144000	0.931335	1.003460
-0.143000	0.931790	1.003412
-0.142000	0.932245	1.003364
-0.141000	0.932700	1.003317
-0.140000	0.933155	1.003270
-0.139000	0.933611	1.003223
-0.138000	0.934067	1.003177
-0.137000	0.934524	1.003131
-0.136000	0.934981	1.003086
-0.135000	0.935438	1.003040
-0.134000	0.935895	1.002995
-0.133000	0.936353	1.002951
-0.132000	0.936811	1.002907
-0.131000	0.937269	1.002863
-0.130000	0.937727	1.002819
-0.129000	0.938186	1.002776
-0.128000	0.938645	1.002733
-0.127000	0.939105	1.002690
-0.126000	0.939565	1.002648
-0.125000	0.940025	1.002606
-0.124000	0.940485	1.002565
-0.123000	0.940946	1.002523
-0.122000	0.941407	1.002483
-0.121000	0.941868	1.002442
-0.120000	0.942330	1.002402
-0.119000	0.942792	1.002362
-0.118000	0.943254	1.002322
-0.117000	0.943716	1.002283
-0.116000	0.944179	1.002244
-0.115000	0.944642	1.002206
-0.114000	0.945106	1.002167
-0.113000	0.945569	1.002130
-0.112000	0.946033	1.002092
-0.111000	0.946498	1.002055
-0.110000	0.946962	1.002018
-0.109000	0.947427	1.001981
-0.108000	0.947893	1.001945
-0.107000	0.948358	1.001909
-0.106000	0.948824	1.001874
-0.105000	0.949290	1.001839
-0.104000	0.949757	1.001804
-0.103000	0.950224	1.001769
-0.102000	0.950691	1.001735
-0.101000	0.951158	1.001701
-0.100000	0.951626	1.001668
-0.099000	0.952094	1.001634
-0.098000	0.952562	1.001601
-0.097000	0.953031	1.001569
-0.096000	0.953500	1.001537
-0.095000	0.953969	1.001505
-0.094000	0.954439	1.001473
-0.093000	0.954909	1.001442
-0.092000	0.955379	1.001411
-0.091000	0.955849	1.001381
-0.090000	0.956320	1.001351
-0.089000	0.956791	1.001321
-0.088000	0.957263	1.001291
-0.087000	0.957735	1.001262
-0.086000	0.958207	1.001233
-0.085000	0.958679	1.001205
-0.084000	0.959152	1.001176
-0.083000	0.959625	1.001149
-0.082000	0.960098	1.001121
-0.081000	0.960572	1.001094
-0.080000	0.961046	1.001067
-0.079000	0.961520	1.001040
-0.078000	0.961995	1.001014
-0.077000	0.962469	1.000988
-0.076000	0.962945	1.000963
-0.075000	0.963420	1.000938
-0.074000	0.963896	1.000913
-0.073000	0.964372	1.000888
-0.072000	0.964849	1.000864
-0.071000	0.965325	1.000840
-0.070000	0.965803	1.000817
-0.069000	0.966280	1.000794
-0.068000	0.966758	1.000771
-0.067000	0.967236	1.000748
-0.066000	0.967714	1.000726
-0.065000	0.968193	1.000704
-0.064000	0.968672	1.000683
-0.063000	0.969151	1.000662
-0.062000	0.969631	1.000641
-0.061000	0.970111	1.000620
-0.060000	0.970591	1.000600
-0.059000	0.971072	1.000580
-0.058000	0.971553	1.000561
-0.057000	0.972034	1.000542
-0.056000	0.972515	1.000523
-0.055000	0.972997	1.000504
-0.054000	0.973480	1.000486
-0.053000	0.973962	1.000468
-0.052000	0.974445	1.000451
-0.051000	0.974928	1.000434
-0.050000	0.975412	1.000417
-0.049000	0.975895	1.000400
-0.048000	0.976379	1.000384
-0.047000	0.976864	1.000368
-0.046000	0.977349	1.000353
-0.045000	0.977834	1.000338
-0.044000	0.978319	1.000323
-0.043000	0.978805	1.000308
-0.042000	0.979291	1.000294
-0.041000	0.979777	1.000280
-0.040000	0.980264	1.000267
-0.039000	0.980751	1.000254
-0.038000	0.981238	1.000241
-0.037000	0.981726	1.000228
-0.036000	0.982214	1.000216
-0.035000	0.982702	1.000204
-0.034000	0.983191	1.000193
-0.033000	0.983680	1.000182
-0.032000	0.984169	1.000171
-0.031000	0.984659	1.000160
-0.030000	0.985149	1.000150
-0.029000	0.985639	1.000140
-0.028000	0.986130	1.000131
-0.027000	0.986621	1.000122
-0.026000	0.987112	1.000113
-0.025000	0.987604	1.000104
-0.024000	0.988095	1.000096
-0.023000	0.988588	1.000088
-0.022000	0.989080	1.000081
-0.021000	0.989573	1.000074
-0.020000	0.990066	1.000067
-0.019000	0.990560	1.000060
-0.018000	0.991054	1.000054
-0.017000	0.991548	1.000048
-0.016000	0.992042	1.000043
-0.015000	0.992537	1.000038
-0.014000	0.993033	1.000033
-0.013000	0.993528	1.000028
-0.012000	0.994024	1.000024
-0.011000	0.994520	1.000020
-0.010000	0.995017	1.000017
-0.009000	0.995513	1.000014
-0.008000	0.996011	1.000011
-0.007000	0.996508	1.000008
-0.006000	0.997006	1.000006
-0.005000	0.997504	1.000004
-0.004000	0.998003	1.000003
-0.003000	0.998501	1.000002
